loss,rmse
0.072905785527409,0.27006441354751587
0.036960816633997154,0.19216835498809814
0.028068359366015476,0.16755037009716034
0.01934572129154249,0.13910885155200958
0.01280584858100423,0.11318366229534149
0.010141732493031989,0.10070858895778656
0.007847921835491434,0.08856171369552612
0.006202652278315166,0.07874157279729843
0.0048658869987668685,0.06973639875650406
