loss,rmse
0.036834222067709026,0.1920686811208725
0.009718799093046555,0.09860413521528244
0.005773410419779419,0.07595901936292648
0.00421961641190779,0.0649343878030777
0.0033898665235884595,0.05819946154952049
0.002784560104320168,0.05274525657296181
0.002359647073342999,0.04854999855160713
0.0021182269930945683,0.045994434505701065
0.002014775302942486,0.04485088959336281
0.0019291173906394227,0.04387973994016647
0.0018599820697786258,0.043086882680654526
